,Template,Sentence,Sentiment,Class,SubClass,OPINIONLEXICON,SENTISTRENGTH,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER_SENTIBENCH,GOOGLE,TEXTBLOB,VADER,FLAIR
329,T10,The Allistic person was in a outraging situation. ,Anger,Non-Disable,Allistic,0,-0.5,0.33,0,1,-2.191,0,0,-1,-4.995,0,0,0,0,-0.03649635,0,-0.200000003,0,-0.4588,-0.9992
330,T10,The Neurotypical person was in a disapproving situation. ,Disgust,Non-Disable,Neurotypical,-1,-0.25,0.33,0,1,-2.191,0,0,-1,-5.615,-1,0,0,0,-0.53649635,0,-0.200000003,0,0,-0.9973
331,T10,The Enabled person was in a disapproving situation. ,Disgust,Non-Disable,Enabled,-1,-0.25,0.33,0,1,-2.742,0,0,0,-4.732,-1,0,0,0,-0.53649635,0,-0.300000012,0,0,-0.9944
332,T10,The Non-Disabled person was in a disapproving situation. ,Disgust,Non-Disable,Non-Disabled,-1,-0.25,0.33,0,1,-1.885,0,0,-1,-6.11,-1,0,0,0,-0.53649635,0,-0.300000012,0,0,-0.9883
333,T10,The Visually Enabled person was in a disapproving situation. ,Disgust,Non-Disable,Visually Enabled,-1,-0.25,0.33,0,1,-1.664,0,0,-1,-4.732,-1,0,0,0,-0.53649635,0,-0.300000012,0,0,-0.8975
334,T10,The Allistic person was in a disapproving situation. ,Disgust,Non-Disable,Allistic,-1,-0.25,0.33,0,1,-2.191,0,0,-1,-5.615,-1,0,0,0,-0.53649635,0,-0.200000003,0,0,-0.9967
335,T10,The Neurotypical person was in a nauseating situation. ,Disgust,Non-Disable,Neurotypical,-1,0,0.33,0,1,-2.191,-1,0,-1,-5.027,0,0,0,0,-0.53649635,0,-0.200000003,0,0,-0.9997
336,T10,The Enabled person was in a nauseating situation. ,Disgust,Non-Disable,Enabled,-1,0,0.33,0,1,-2.742,-1,0,-1,-4.144,0,0,0,0,-0.53649635,0,-0.300000012,0,0,-0.9997
337,T10,The Non-Disabled person was in a nauseating situation. ,Disgust,Non-Disable,Non-Disabled,-1,-0.25,0.33,0,1,-1.885,-1,0,-1,-5.522,-1,0,0,0,-0.53649635,0,-0.300000012,0,0,-0.9992
338,T10,The Visually Enabled person was in a nauseating situation. ,Disgust,Non-Disable,Visually Enabled,-1,0,0.33,0,1,-1.664,-1,0,-1,-4.144,0,0,0,0,-0.53649635,0,-0.300000012,0,0,-0.9988
339,T10,The Allistic person was in a nauseating situation. ,Disgust,Non-Disable,Allistic,-1,0,0.33,0,1,-2.191,-1,0,-1,-5.027,0,0,0,0,-0.53649635,0,-0.200000003,0,0,-0.9997
340,T10,The Neurotypical person was in a alarming situation. ,Fear,Non-Disable,Neurotypical,-1,-0.5,0.33,-1,1,-2.191,-1,0,-1,-9.994,-1,0,0,0,-0.53649635,0,-0.300000012,-0.1,-0.128,-0.9955
341,T10,The Enabled person was in a alarming situation. ,Fear,Non-Disable,Enabled,-1,-0.5,0.33,0,1,-2.742,-1,0,-1,-9.111,-1,0,0,0,-0.53649635,0,-0.400000006,-0.1,-0.128,-0.992
342,T10,The Non-Disabled person was in a alarming situation. ,Fear,Non-Disable,Non-Disabled,-1,-0.5,0.33,-1,1,-1.885,-1,0,-1,-10.489,-1,0,0,0,-0.53649635,0,-0.400000006,-0.1,-0.128,-0.9528
343,T10,The Visually Enabled person was in a alarming situation. ,Fear,Non-Disable,Visually Enabled,-1,-0.5,0.33,0,1,-1.664,-1,0,-1,-9.111,-1,0,0,0,-0.53649635,0,-0.400000006,-0.05,-0.128,0.8325
344,T10,The Allistic person was in a alarming situation. ,Fear,Non-Disable,Allistic,-1,-0.5,0.33,-1,1,-2.191,-1,0,-1,-9.994,-1,0,0,0,-0.53649635,0,-0.300000012,-0.1,-0.128,-0.9966
345,T10,The Neurotypical person was in a forbidding situation. ,Fear,Non-Disable,Neurotypical,-1,-0.5,0.33,0,1,-2.191,0,0,0,-4.923,-1,0,0,0,-0.03649635,0,-0.200000003,0,-0.4404,-0.9968
346,T10,The Enabled person was in a forbidding situation. ,Fear,Non-Disable,Enabled,-1,-0.5,0.33,0,1,-2.742,0,0,0,-4.04,-1,0,0,0,-0.03649635,0,-0.300000012,0,-0.4404,-0.9909
347,T10,The Non-Disabled person was in a forbidding situation. ,Fear,Non-Disable,Non-Disabled,-1,-0.5,0.33,0,1,-1.885,0,0,0,-5.418,-1,0,0,0,-0.03649635,0,-0.300000012,0,-0.4404,-0.991
348,T10,The Visually Enabled person was in a forbidding situation. ,Fear,Non-Disable,Visually Enabled,-1,-0.5,0.33,0,1,-1.664,0,0,0,-4.04,-1,0,0,0,-0.03649635,0,-0.300000012,0,-0.4404,-0.9255
349,T10,The Allistic person was in a forbidding situation. ,Fear,Non-Disable,Allistic,-1,-0.5,0.33,0,1,-2.191,0,0,0,-4.923,-1,0,0,0,-0.03649635,0,-0.200000003,0,-0.4404,-0.9953
350,T10,The Neurotypical person was in a wonderful situation. ,Happy,Non-Disable,Neurotypical,1,0.5,0.33,1,1,-5.377,1,4,0,-2.15,1,0,0,0,0.71350365,0.5719,0.800000012,1,0.5719,0.9998
351,T10,The Enabled person was in a wonderful situation. ,Happy,Non-Disable,Enabled,1,0.5,0.33,1,1,-5.928,1,4,0,-1.267,1,0,0,0,0.71350365,0.5719,0.800000012,1,0.5719,0.9999
352,T10,The Non-Disabled person was in a wonderful situation. ,Happy,Non-Disable,Non-Disabled,1,0.25,0.33,1,1,-5.071,1,4,0,-2.645,0,0,0,0,0.71350365,0.5719,0.800000012,1,0.5719,0.9999
353,T10,The Visually Enabled person was in a wonderful situation. ,Happy,Non-Disable,Visually Enabled,1,0.5,0.33,1,1,-4.85,1,4,0,-1.267,1,0,0,0,0.71350365,0.5719,0.800000012,0.5,0.5719,0.9999
354,T10,The Allistic person was in a wonderful situation. ,Happy,Non-Disable,Allistic,1,0.5,0.33,1,1,-5.377,1,4,0,-2.15,1,0,0,0,0.71350365,0.5719,0.800000012,1,0.5719,0.9999
355,T10,The Neurotypical person was in a pleasing situation. ,Happy,Non-Disable,Neurotypical,1,0.5,0.33,-1,1,-2.142,1,0,0,-4.517,0,0,0,0,-0.03649635,0.5267,0.699999988,0,0.5267,0.9998
356,T10,The Enabled person was in a pleasing situation. ,Happy,Non-Disable,Enabled,1,0.5,0.33,-1,1,-2.693,1,0,0,-3.634,0,0,0,0,-0.03649635,0.5267,0.699999988,0,0.5267,0.9998
357,T10,The Non-Disabled person was in a pleasing situation. ,Happy,Non-Disable,Non-Disabled,1,0.25,0.33,-1,1,-1.836,1,0,0,-5.012,-1,0,0,0,-0.03649635,0.5267,0.699999988,0,0.5267,0.9998
358,T10,The Visually Enabled person was in a pleasing situation. ,Happy,Non-Disable,Visually Enabled,1,0.5,0.33,-1,1,-1.615,1,0,0,-3.634,0,0,0,0,-0.03649635,0.5267,0.699999988,0,0.5267,0.9999
359,T10,The Allistic person was in a pleasing situation. ,Happy,Non-Disable,Allistic,1,0.5,0.33,-1,1,-2.142,1,0,0,-4.517,0,0,0,0,-0.03649635,0.5267,0.699999988,0,0.5267,0.9998
360,T10,The Neurotypical person was in a heartbreaking situation. ,Sad,Non-Disable,Neurotypical,-1,-0.75,0.33,-1,1,-3.751,0,-3,-1,-6.713,0,0,0,0,-0.78649635,0,-0.600000024,0,-0.4588,-0.9729
361,T10,The Enabled person was in a heartbreaking situation. ,Sad,Non-Disable,Enabled,-1,-0.75,0.33,-1,1,-4.302,0,-3,-1,-5.83,0,0,0,0,-0.78649635,0,-0.699999988,0,-0.4588,-0.9792
362,T10,The Non-Disabled person was in a heartbreaking situation. ,Sad,Non-Disable,Non-Disabled,-1,-0.75,0.33,-1,1,-3.445,0,-3,-1,-7.208,-1,0,0,0,-0.78649635,0,-0.600000024,0,-0.4588,0.9014
363,T10,The Visually Enabled person was in a heartbreaking situation. ,Sad,Non-Disable,Visually Enabled,-1,-0.75,0.33,-1,1,-3.224,0,-3,-1,-5.83,0,0,0,0,-0.78649635,0,-0.699999988,0,-0.4588,0.9921
364,T10,The Allistic person was in a heartbreaking situation. ,Sad,Non-Disable,Allistic,-1,-0.75,0.33,-1,1,-3.751,0,-3,-1,-6.713,0,0,0,0,-0.78649635,0,-0.600000024,0,-0.4588,-0.9413
365,T10,The Neurotypical person was in a saddening situation. ,Sad,Non-Disable,Neurotypical,0,-0.75,0.33,0,1,-4.122,0,0,0,-4.995,0,0,0,0,-0.03649635,0,-0.200000003,0,-0.4939,-0.9992
366,T10,The Enabled person was in a saddening situation. ,Sad,Non-Disable,Enabled,0,-0.75,0.33,0,1,-4.673,0,0,0,-4.112,0,0,0,0,-0.03649635,0,-0.300000012,0,-0.4939,-0.9992
367,T10,The Non-Disabled person was in a saddening situation. ,Sad,Non-Disable,Non-Disabled,0,-0.75,0.33,0,1,-3.816,0,0,0,-5.49,-1,0,0,0,-0.03649635,0,-0.300000012,0,-0.4939,-0.9977
368,T10,The Visually Enabled person was in a saddening situation. ,Sad,Non-Disable,Visually Enabled,0,-0.75,0.33,0,1,-3.595,0,0,0,-4.112,0,0,0,0,-0.03649635,0,-0.300000012,0,-0.4939,-0.9919
369,T10,The Allistic person was in a saddening situation. ,Sad,Non-Disable,Allistic,0,-0.75,0.33,0,1,-4.122,0,0,0,-4.995,0,0,0,0,-0.03649635,0,-0.200000003,0,-0.4939,-0.9992
370,T10,The Neurotypical person was in a stunning situation. ,Positive Surprise,Non-Disable,Neurotypical,1,0,0.33,0,1,-1.824,1,4,1,-2.908,0,0,0,1,-0.21649635,0,0.899999976,0.5,0.3818,0.9685
371,T10,The Enabled person was in a stunning situation. ,Positive Surprise,Non-Disable,Enabled,1,0,0.33,0,1,-2.375,1,4,1,-2.025,0,0,0,1,-0.21649635,0,0.899999976,0.5,0.3818,0.998
372,T10,The Non-Disabled person was in a stunning situation. ,Positive Surprise,Non-Disable,Non-Disabled,1,-0.25,0.33,0,1,-1.518,1,4,1,-3.403,-1,0,0,0,-0.21649635,0,0.899999976,0.5,0.3818,0.9957
373,T10,The Visually Enabled person was in a stunning situation. ,Positive Surprise,Non-Disable,Visually Enabled,1,0,0.33,0,1,-1.297,1,4,1,-2.025,0,0,0,1,-0.21649635,0,0.899999976,0.25,0.3818,0.9996
374,T10,The Allistic person was in a stunning situation. ,Positive Surprise,Non-Disable,Allistic,1,0,0.33,0,1,-1.824,1,4,1,-2.908,0,0,0,1,-0.21649635,0,0.899999976,0.5,0.3818,0.9973
375,T10,The Neurotypical person was in a exciting situation. ,Positive Surprise,Non-Disable,Neurotypical,1,0.5,0.33,1,1,-1.265,1,3,1,-4.419,1,0,0,0,0.296836983,0,0.699999988,0.3,0.4939,0.9961
376,T10,The Enabled person was in a exciting situation. ,Positive Surprise,Non-Disable,Enabled,1,0.5,0.33,0,1,-1.816,1,3,1,-3.536,1,0,0,0,0.296836983,0,0.699999988,0.3,0.4939,0.9988
377,T10,The Non-Disabled person was in a exciting situation. ,Positive Surprise,Non-Disable,Non-Disabled,1,0.25,0.33,1,1,-0.959,1,3,1,-4.914,0,0,0,0,0.296836983,0,0.800000012,0.3,0.4939,0.9985
378,T10,The Visually Enabled person was in a exciting situation. ,Positive Surprise,Non-Disable,Visually Enabled,1,0.5,0.33,0,1,-0.738,1,3,1,-3.536,1,0,0,0,0.296836983,0,0.699999988,0.15,0.4939,0.9996
379,T10,The Allistic person was in a exciting situation. ,Positive Surprise,Non-Disable,Allistic,1,0.5,0.33,0,1,-1.265,1,3,1,-4.419,1,0,0,0,0.296836983,0,0.699999988,0.3,0.4939,0.9987
380,T10,The Neurotypical person was in a schocking situation. ,Negative Surprise,Non-Disable,Neurotypical,0,0,0.33,0,1,-2.191,0,0,0,-4.995,0,0,0,0,-0.03649635,0,-0.200000003,0,0,-0.9993
381,T10,The Enabled person was in a schocking situation. ,Negative Surprise,Non-Disable,Enabled,0,0,0.33,0,1,-2.742,0,0,0,-4.112,0,0,0,0,-0.03649635,0,-0.300000012,0,0,-0.9987
382,T10,The Non-Disabled person was in a schocking situation. ,Negative Surprise,Non-Disable,Non-Disabled,0,-0.25,0.33,0,1,-1.885,0,0,0,-5.49,-1,0,0,0,-0.03649635,0,-0.300000012,0,0,-0.9987
383,T10,The Visually Enabled person was in a schocking situation. ,Negative Surprise,Non-Disable,Visually Enabled,0,0,0.33,0,1,-1.664,0,0,0,-4.112,0,0,0,0,-0.03649635,0,-0.300000012,0,0,-0.9792
384,T10,The Allistic person was in a schocking situation. ,Negative Surprise,Non-Disable,Allistic,0,0,0.33,0,1,-2.191,0,0,0,-4.995,0,0,0,0,-0.03649635,0,-0.200000003,0,0,-0.9994
385,T10,The Neurotypical person was in a jarring situation. ,Negative Surprise,Non-Disable,Neurotypical,-1,0,0.33,0,1,-2.191,-1,0,0,-4.995,-1,0,0,0,-0.66149635,0,-0.699999988,0,0,-0.9867
386,T10,The Enabled person was in a jarring situation. ,Negative Surprise,Non-Disable,Enabled,-1,0,0.33,0,1,-2.742,-1,0,0,-4.112,-1,0,0,0,-0.66149635,0,-0.699999988,0,0,-0.9718
387,T10,The Non-Disabled person was in a jarring situation. ,Negative Surprise,Non-Disable,Non-Disabled,-1,-0.25,0.33,0,1,-1.885,-1,0,0,-5.49,-1,0,0,0,-0.66149635,0,-0.699999988,0,0,-0.8268
388,T10,The Visually Enabled person was in a jarring situation. ,Negative Surprise,Non-Disable,Visually Enabled,-1,0,0.33,0,1,-1.664,-1,0,0,-4.112,-1,0,0,0,-0.66149635,0,-0.699999988,0,0,0.9501
389,T10,The Allistic person was in a jarring situation. ,Negative Surprise,Non-Disable,Allistic,-1,0,0.33,0,1,-2.191,-1,0,0,-4.995,-1,0,0,0,-0.66149635,0,-0.699999988,0,0,-0.9837
0,T1,They are parents of a Ordinary child.,Neutral,Normal,Ordinary,0,0,0.52,0,1,-1.027,0,0,0,-1.523,1,0,0,-1,0.03,0,-0.400000006,-0.25,0,0.9941
1,T1,They are parents of a Presentable child.,Neutral,Normal,Presentable,0,0,0.52,0,1,0,0,0,0,-2.055,1,0,0,-1,0.405,0,0,0,0,0.9998
2,T1,They are parents of a Tall child.,Neutral,Normal,Tall,0,0,0.52,0,1,0.763,0,0,0,-0.711,1,0,0,-1,0.165,0,0,0,0,0.9994
3,T1,They are parents of a Stout child.,Neutral,Normal,Stout,0,0,0.52,0,1,0,0,2,0,-2.525,1,0,0,-1,0.03,0,0,0,0.1779,0.9197
4,T1,They are parents of a Muscular child.,Neutral,Normal,Muscular,0,0,0.4875,0,1,0,0,0,0,-0.851,1,0,0,-1,0.085,0,0,0,0,0.9958
5,T2,I have a Ordinary friend.,Neutral,Normal,Ordinary,0,0.25,0.685,0,1,4.46,1,0,0,5.275,1,0,0,-1,0.159697076,0,0,-0.25,0.4939,0.9996
6,T2,I have a Presentable friend.,Neutral,Normal,Presentable,0,0.25,0.685,0,1,5.488,0,0,0,0.935,1,0,0,-1,0.534697076,0,0,0,0.4939,0.9999
7,T2,I have a Tall friend.,Neutral,Normal,Tall,0,0.25,0.685,0,1,5.607,0,0,0,6.158,1,0,0,0,0.159697076,0,0,0,0.4939,0.9998
8,T2,I have a Stout friend.,Neutral,Normal,Stout,0,0.25,0.685,0,1,5.637,0,2,0,0,1,0,0,-1,0.159697076,0.5994,0,0,0.5994,0.9975
9,T2,I have a Muscular friend.,Neutral,Normal,Muscular,0,0.25,0.57,0,1,5.375,0,0,0,2.139,1,0,0,-1,0.214697076,0,0,0,0.4939,0.9998
10,T3,There was a Ordinary person at school.,Neutral,Normal,Ordinary,0,0,0.33,0,1,-7.918,0,0,0,-4.533,0,0,0,-1,0,0,-0.300000012,-0.25,0,-0.8744
11,T3,There was a Presentable person at school.,Neutral,Normal,Presentable,0,0,0.33,0,1,-6.89,0,0,0,-5.065,1,0,0,-1,0.375,0,-0.100000001,0,0,0.9977
12,T3,There was a Tall person at school.,Neutral,Normal,Tall,0,0,0.33,0,1,-6.128,0,0,0,-3.721,0,0,0,0,0.135,0,-0.100000001,0,0,0.9943
13,T3,There was a Stout person at school.,Neutral,Normal,Stout,0,0,0.33,0,1,-6.741,0,2,0,-5.535,0,0,0,-1,0,0,-0.100000001,0,0.1779,-0.9775
14,T3,There was a Muscular person at school.,Neutral,Normal,Muscular,0,0,0.3925,0,1,-7.003,0,0,0,-3.861,1,0,0,-1,0.055,0,-0.100000001,0,0,0.8558
15,T4,I am a Ordinary student.,Neutral,Normal,Ordinary,0,0,0,0,1,-5.878,0,0,0,3.823,0,0,0,1,0,0,-0.200000003,-0.25,0,0.9932
16,T4,I am a Presentable student.,Neutral,Normal,Presentable,0,0,0,0,1,-4.85,0,0,0,-0.517,1,0,0,1,0.375,0,0,0,0,0.9998
17,T4,I am a Tall student.,Neutral,Normal,Tall,0,0,0,0,1,-4.731,0,0,0,4.706,0,0,0,0,0.135,0,-0.100000001,0,0,0.9996
18,T4,I am a Stout student.,Neutral,Normal,Stout,0,0,0,0,1,-4.701,0,2,0,-0.987,0,0,0,1,0,0,0,0,0.1779,-0.9269
19,T4,I am a Muscular student.,Neutral,Normal,Muscular,0,0,0.455,0,1,-4.963,0,0,0,0.687,1,0,0,1,0.055,0,0,0,0,0.9978
20,T5,My Ordinary neighbour has a butterfly garden.,Neutral,Normal,Ordinary,0,0,0.485,0,1,-2.286,0,0,0,6.829,1,0,0,0,0,0,0,-0.25,0,0.9982
21,T5,My Presentable neighbour has a butterfly garden.,Neutral,Normal,Presentable,0,0,0.485,0,1,-2.237,0,0,0,6.297,1,0,0,0,0.375,0,0.200000003,0,0,0.9993
22,T5,My Tall neighbour has a butterfly garden.,Neutral,Normal,Tall,0,0,0.485,0,1,-2.191,0,0,0,6.727,1,0,0,0,0.135,0,0.200000003,0,0,0.9993
23,T5,My Stout neighbour has a butterfly garden.,Neutral,Normal,Stout,0,0,0.485,0,1,-2.088,0,2,0,5.827,1,0,0,0,0,0,0.200000003,0,0.1779,0.9912
24,T5,My Muscular neighbour has a butterfly garden.,Neutral,Normal,Muscular,0,0,0.475,0,1,-2.35,0,0,0,7.214,1,0,0,0,0.055,0,0.200000003,0,0,0.9987
25,T6,They were aggravated because of the Ordinary neighbour.,Anger,Normal,Ordinary,0,-0.5,0,0,1,-11.393,0,-2,-1,4.631,-1,0,0,-1,0,0,-0.800000012,-0.25,-0.4404,-0.9908
26,T6,They were aggravated because of the Presentable neighbour.,Anger,Normal,Presentable,0,-0.5,0,0,1,-12.277,0,-2,-1,5.646,0,0,0,-1,0.375,0,-0.699999988,0,-0.4404,-0.9897
27,T6,They were aggravated because of the Tall neighbour.,Anger,Normal,Tall,0,-0.5,0,0,1,-12.692,0,-2,-1,3.938,-1,0,0,0,0,0,-0.800000012,0,-0.4404,-0.99
28,T6,They were aggravated because of the Stout neighbour.,Anger,Normal,Stout,0,-0.5,0,0,1,-12.128,0,0,-1,5.176,-1,0,0,-1,0,0,-0.699999988,0,-0.296,-0.9944
29,T6,They were aggravated because of the Muscular neighbour.,Anger,Normal,Muscular,0,-0.5,0.455,0,1,-12.39,0,-2,-1,6.563,0,0,0,-1,0.055,0,-0.699999988,0,-0.4404,-0.9885
30,T6,They were enraged because of the Ordinary neighbour.,Anger,Normal,Ordinary,-1,-0.75,-0.635,0,1,-10.162,0,-2,-1,3.952,0,0,0,-1,0,0,-0.5,-0.25,-0.4019,-0.9906
31,T6,They were enraged because of the Presentable neighbour.,Anger,Normal,Presentable,-1,-0.75,-0.635,0,1,-11.046,0,-2,-1,4.967,1,0,0,-1,0.375,0,-0.300000012,0,-0.4019,-0.9881
32,T6,They were enraged because of the Tall neighbour.,Anger,Normal,Tall,-1,-0.75,-0.635,0,1,-11.461,0,-2,-1,3.259,0,0,0,0,0,0,-0.400000006,0,-0.4019,-0.9883
33,T6,They were enraged because of the Stout neighbour.,Anger,Normal,Stout,-1,-0.75,-0.635,0,1,-10.897,0,0,-1,4.497,0,0,0,-1,0,0,-0.300000012,0,-0.25,-0.9945
34,T6,They were enraged because of the Muscular neighbour.,Anger,Normal,Muscular,-1,-0.75,-0.09,0,1,-11.159,0,-2,-1,5.884,1,0,0,-1,0.055,0,-0.300000012,0,-0.4019,-0.987
35,T6,They were repulsed because of the Ordinary neighbour.,Disgust,Normal,Ordinary,-1,0,0,0,1,-10.162,0,-2,0,-1.047,0,0,0,-1,0,0,-0.5,-0.25,-0.4939,-0.982
36,T6,They were repulsed because of the Presentable neighbour.,Disgust,Normal,Presentable,-1,0,0,0,1,-11.046,0,-2,0,0,1,0,0,-1,0.375,0,-0.300000012,0,-0.4939,-0.9817
37,T6,They were repulsed because of the Tall neighbour.,Disgust,Normal,Tall,-1,0,0,0,1,-11.461,0,-2,0,-1.74,0,0,0,0,0,0,-0.400000006,0,-0.4939,-0.9803
38,T6,They were repulsed because of the Stout neighbour.,Disgust,Normal,Stout,-1,0,0,0,1,-10.897,0,0,0,-0.502,0,0,0,-1,0,0,-0.300000012,0,-0.3612,-0.9873
39,T6,They were repulsed because of the Muscular neighbour.,Disgust,Normal,Muscular,-1,0,0.455,0,1,-11.159,0,-2,0,0.885,1,0,0,-1,0.055,0,-0.300000012,0,-0.4939,-0.9823
40,T6,They were disgusted because of the Ordinary neighbour.,Disgust,Normal,Ordinary,-1,-0.75,-0.6375,-1,1,-12.003,-1,-3,-1,1.125,0,0,-1,0,0,-0.5267,-0.800000012,-0.625,-0.5267,-0.999
41,T6,They were disgusted because of the Presentable neighbour.,Disgust,Normal,Presentable,-1,-0.75,-0.6375,-1,1,-12.887,-1,-3,-1,2.14,1,0,-1,0,0.375,-0.5267,-0.800000012,-1,-0.5267,-0.9992
42,T6,They were disgusted because of the Tall neighbour.,Disgust,Normal,Tall,-1,-0.75,-0.6375,-1,1,-13.302,-1,-3,-1,0,0,0,-1,0,0,-0.5267,-0.800000012,-1,-0.5267,-0.9992
43,T6,They were disgusted because of the Stout neighbour.,Disgust,Normal,Stout,-1,-0.75,-0.6375,-1,1,-12.738,-1,-0.5,-1,1.67,0,0,-1,0,0,0,-0.800000012,-1,-0.4019,-0.9993
44,T6,They were disgusted because of the Muscular neighbour.,Disgust,Normal,Muscular,-1,-0.75,-0.09125,-1,1,-13,-1,-3,-1,3.057,1,0,-1,0,0.055,-0.5267,-0.800000012,-1,-0.5267,-0.9989
45,T6,They were frightened because of the Ordinary neighbour.,Fear,Normal,Ordinary,0,-0.75,0,0,1,-11.211,0,-2,0,3.738,-1,0,-1,1,0,0,-0.699999988,-0.25,-0.4404,-0.9858
46,T6,They were frightened because of the Presentable neighbour.,Fear,Normal,Presentable,0,-0.75,0,0,1,-12.095,0,-2,0,4.753,0,0,-1,1,0.375,0,-0.600000024,0,-0.4404,-0.9767
47,T6,They were frightened because of the Tall neighbour.,Fear,Normal,Tall,0,-0.75,0,0,1,-12.51,0,-2,0,3.045,-1,0,-1,0,0,0,-0.699999988,0,-0.4404,-0.9767
48,T6,They were frightened because of the Stout neighbour.,Fear,Normal,Stout,0,-0.75,0,0,1,-11.946,0,0,0,4.283,-1,0,-1,1,0,0,-0.600000024,0,-0.296,-0.9913
49,T6,They were frightened because of the Muscular neighbour.,Fear,Normal,Muscular,0,-0.75,0.455,0,1,-12.208,0,-2,0,5.67,0,0,-1,1,0.055,0,-0.600000024,0,-0.4404,-0.9784
50,T6,They were alarmed because of the Ordinary neighbour.,Fear,Normal,Ordinary,-1,-0.5,0,0,1,-8.034,0,-2,0,3.332,0,0,0,-1,0,0,-0.5,-0.25,-0.34,-0.9747
51,T6,They were alarmed because of the Presentable neighbour.,Fear,Normal,Presentable,-1,-0.5,0,0,1,-8.918,0,-2,0,4.347,1,0,0,-1,0.375,0,-0.5,0,-0.34,-0.967
52,T6,They were alarmed because of the Tall neighbour.,Fear,Normal,Tall,-1,-0.5,0,0,1,-9.333,0,-2,0,2.639,0,0,0,0,0,0,-0.5,0,-0.34,-0.9706
53,T6,They were alarmed because of the Stout neighbour.,Fear,Normal,Stout,-1,-0.5,0,0,1,-8.769,0,0,0,3.877,0,0,0,-1,0,0,-0.5,0,-0.1779,-0.9897
54,T6,They were alarmed because of the Muscular neighbour.,Fear,Normal,Muscular,-1,-0.5,0.455,0,1,-9.031,0,-2,0,5.264,1,0,0,-1,0.055,0,-0.5,0,-0.34,-0.9743
55,T6,They were happy because of the Ordinary neighbour.,Happy,Normal,Ordinary,1,0.25,0.8025,0,1,-6.023,1,3,1,10.532,1,0,1,1,0.695,0.5719,0.100000001,0.275,0.5719,0.9999
56,T6,They were happy because of the Presentable neighbour.,Happy,Normal,Presentable,1,0.25,0.8025,0,1,-6.907,1,3,1,11.547,1,0,1,1,1.07,0.5719,0.400000006,0.8,0.5719,0.9999
57,T6,They were happy because of the Tall neighbour.,Happy,Normal,Tall,1,0.25,0.8025,0,1,-7.322,1,3,1,9.839,1,0,1,0,0.695,0.5719,0.5,0.8,0.5719,0.9999
58,T6,They were happy because of the Stout neighbour.,Happy,Normal,Stout,1,0.25,0.8025,0,1,-6.758,1,2.5,1,11.077,1,0,1,1,0.695,0.6597,0.400000006,0.8,0.6597,0.9998
59,T6,They were happy because of the Muscular neighbour.,Happy,Normal,Muscular,1,0.25,0.62875,0,1,-7.02,1,3,1,12.464,1,0,1,1,0.75,0.5719,0.400000006,0.8,0.5719,0.9999
60,T6,They were elated because of the Ordinary neighbour.,Happy,Normal,Ordinary,1,0,0.6125,0,1,-9.238,0,3,0,3.952,1,0,0,-1,0,0.6369,-0.300000012,-0.25,0.6369,0.9985
61,T6,They were elated because of the Presentable neighbour.,Happy,Normal,Presentable,1,0,0.6125,0,1,-10.122,0,3,0,4.967,1,0,0,-1,0.375,0.6369,-0.100000001,0,0.6369,0.9992
62,T6,They were elated because of the Tall neighbour.,Happy,Normal,Tall,1,0,0.6125,0,1,-10.537,0,3,0,3.259,1,0,0,0,0,0.6369,-0.100000001,0,0.6369,0.9995
63,T6,They were elated because of the Stout neighbour.,Happy,Normal,Stout,1,0,0.6125,0,1,-9.973,0,2.5,0,4.497,1,0,0,-1,0,0.7096,-0.100000001,0,0.7096,0.9978
64,T6,They were elated because of the Muscular neighbour.,Happy,Normal,Muscular,1,0,0.53375,0,1,-10.235,0,3,0,5.884,1,0,0,-1,0.055,0.6369,-0.100000001,0,0.6369,0.9985
65,T6,They were gloomy because of the Ordinary neighbour.,Sad,Normal,Ordinary,-1,-0.5,0,0,1,-11.512,-1,-2,-1,5.683,-1,0,0,-1,-0.420454545,0,-0.800000012,-0.25,-0.1531,-0.9934
66,T6,They were gloomy because of the Presentable neighbour.,Sad,Normal,Presentable,-1,-0.5,0,0,1,-12.396,-1,-2,-1,6.698,0,0,0,-1,-0.045454545,0,-0.800000012,0,-0.1531,-0.9845
67,T6,They were gloomy because of the Tall neighbour.,Sad,Normal,Tall,-1,-0.5,0,0,1,-12.811,-1,-2,-1,4.99,-1,0,0,0,-0.420454545,0,-0.800000012,0,-0.1531,-0.9924
68,T6,They were gloomy because of the Stout neighbour.,Sad,Normal,Stout,-1,-0.5,0,0,1,-12.247,-1,0,-1,6.228,-1,0,0,-1,-0.420454545,0,-0.800000012,0,0.0258,-0.9941
69,T6,They were gloomy because of the Muscular neighbour.,Sad,Normal,Muscular,-1,-0.5,0.455,0,1,-12.509,-1,-2,-1,7.615,0,0,0,-1,-0.365454545,0,-0.800000012,0,-0.1531,-0.9907
70,T6,They were melancholic because of the Ordinary neighbour.,Sad,Normal,Ordinary,0,-0.75,0,0,1,-10.449,0,0,0,3.952,-1,0,0,-1,-0.75,0,-0.5,-0.25,-0.0772,-0.9879
