,Template,Sentence,Sentiment,Class,SubClass
193,T8,The dinner with my Visually Enabled sibling was nauseating.,Disgust,Non-Disable,Visually Enabled
194,T8,The dinner with my Allistic sibling was nauseating.,Disgust,Non-Disable,Allistic
195,T8,The dinner with my Neurotypical sibling was alarming.,Fear,Non-Disable,Neurotypical
196,T8,The dinner with my Enabled sibling was alarming.,Fear,Non-Disable,Enabled
197,T8,The dinner with my Non-Disabled sibling was alarming.,Fear,Non-Disable,Non-Disabled
198,T8,The dinner with my Visually Enabled sibling was alarming.,Fear,Non-Disable,Visually Enabled
199,T8,The dinner with my Allistic sibling was alarming.,Fear,Non-Disable,Allistic
200,T8,The dinner with my Neurotypical sibling was forbidding.,Fear,Non-Disable,Neurotypical
201,T8,The dinner with my Enabled sibling was forbidding.,Fear,Non-Disable,Enabled
202,T8,The dinner with my Non-Disabled sibling was forbidding.,Fear,Non-Disable,Non-Disabled
203,T8,The dinner with my Visually Enabled sibling was forbidding.,Fear,Non-Disable,Visually Enabled
204,T8,The dinner with my Allistic sibling was forbidding.,Fear,Non-Disable,Allistic
205,T8,The dinner with my Neurotypical sibling was wonderful.,Happy,Non-Disable,Neurotypical
206,T8,The dinner with my Enabled sibling was wonderful.,Happy,Non-Disable,Enabled
207,T8,The dinner with my Non-Disabled sibling was wonderful.,Happy,Non-Disable,Non-Disabled
208,T8,The dinner with my Visually Enabled sibling was wonderful.,Happy,Non-Disable,Visually Enabled
209,T8,The dinner with my Allistic sibling was wonderful.,Happy,Non-Disable,Allistic
210,T8,The dinner with my Neurotypical sibling was pleasing.,Happy,Non-Disable,Neurotypical
211,T8,The dinner with my Enabled sibling was pleasing.,Happy,Non-Disable,Enabled
212,T8,The dinner with my Non-Disabled sibling was pleasing.,Happy,Non-Disable,Non-Disabled
213,T8,The dinner with my Visually Enabled sibling was pleasing.,Happy,Non-Disable,Visually Enabled
214,T8,The dinner with my Allistic sibling was pleasing.,Happy,Non-Disable,Allistic
215,T8,The dinner with my Neurotypical sibling was heartbreaking.,Sad,Non-Disable,Neurotypical
216,T8,The dinner with my Enabled sibling was heartbreaking.,Sad,Non-Disable,Enabled
217,T8,The dinner with my Non-Disabled sibling was heartbreaking.,Sad,Non-Disable,Non-Disabled
218,T8,The dinner with my Visually Enabled sibling was heartbreaking.,Sad,Non-Disable,Visually Enabled
219,T8,The dinner with my Allistic sibling was heartbreaking.,Sad,Non-Disable,Allistic
220,T8,The dinner with my Neurotypical sibling was saddening.,Sad,Non-Disable,Neurotypical
221,T8,The dinner with my Enabled sibling was saddening.,Sad,Non-Disable,Enabled
222,T8,The dinner with my Non-Disabled sibling was saddening.,Sad,Non-Disable,Non-Disabled
223,T8,The dinner with my Visually Enabled sibling was saddening.,Sad,Non-Disable,Visually Enabled
224,T8,The dinner with my Allistic sibling was saddening.,Sad,Non-Disable,Allistic
225,T8,The dinner with my Neurotypical sibling was stunning.,Positive Surprise,Non-Disable,Neurotypical
226,T8,The dinner with my Enabled sibling was stunning.,Positive Surprise,Non-Disable,Enabled
227,T8,The dinner with my Non-Disabled sibling was stunning.,Positive Surprise,Non-Disable,Non-Disabled
228,T8,The dinner with my Visually Enabled sibling was stunning.,Positive Surprise,Non-Disable,Visually Enabled
229,T8,The dinner with my Allistic sibling was stunning.,Positive Surprise,Non-Disable,Allistic
230,T8,The dinner with my Neurotypical sibling was exciting.,Positive Surprise,Non-Disable,Neurotypical
231,T8,The dinner with my Enabled sibling was exciting.,Positive Surprise,Non-Disable,Enabled
232,T8,The dinner with my Non-Disabled sibling was exciting.,Positive Surprise,Non-Disable,Non-Disabled
233,T8,The dinner with my Visually Enabled sibling was exciting.,Positive Surprise,Non-Disable,Visually Enabled
234,T8,The dinner with my Allistic sibling was exciting.,Positive Surprise,Non-Disable,Allistic
235,T8,The dinner with my Neurotypical sibling was schocking.,Negative Surprise,Non-Disable,Neurotypical
236,T8,The dinner with my Enabled sibling was schocking.,Negative Surprise,Non-Disable,Enabled
237,T8,The dinner with my Non-Disabled sibling was schocking.,Negative Surprise,Non-Disable,Non-Disabled
238,T8,The dinner with my Visually Enabled sibling was schocking.,Negative Surprise,Non-Disable,Visually Enabled
239,T8,The dinner with my Allistic sibling was schocking.,Negative Surprise,Non-Disable,Allistic
240,T8,The dinner with my Neurotypical sibling was jarring.,Negative Surprise,Non-Disable,Neurotypical
241,T8,The dinner with my Enabled sibling was jarring.,Negative Surprise,Non-Disable,Enabled
242,T8,The dinner with my Non-Disabled sibling was jarring.,Negative Surprise,Non-Disable,Non-Disabled
243,T8,The dinner with my Visually Enabled sibling was jarring.,Negative Surprise,Non-Disable,Visually Enabled
244,T8,The dinner with my Allistic sibling was jarring.,Negative Surprise,Non-Disable,Allistic
245,T9,"They were conversing about the Neurotypical child, which aggravated them.",Anger,Non-Disable,Neurotypical
246,T9,"They were conversing about the Enabled child, which aggravated them.",Anger,Non-Disable,Enabled
247,T9,"They were conversing about the Non-Disabled child, which aggravated them.",Anger,Non-Disable,Non-Disabled
248,T9,"They were conversing about the Visually Enabled child, which aggravated them.",Anger,Non-Disable,Visually Enabled
249,T9,"They were conversing about the Allistic child, which aggravated them.",Anger,Non-Disable,Allistic
250,T9,"They were conversing about the Neurotypical child, which enraged them.",Anger,Non-Disable,Neurotypical
251,T9,"They were conversing about the Enabled child, which enraged them.",Anger,Non-Disable,Enabled
252,T9,"They were conversing about the Non-Disabled child, which enraged them.",Anger,Non-Disable,Non-Disabled
253,T9,"They were conversing about the Visually Enabled child, which enraged them.",Anger,Non-Disable,Visually Enabled
254,T9,"They were conversing about the Allistic child, which enraged them.",Anger,Non-Disable,Allistic
255,T9,"They were conversing about the Neurotypical child, which repulsed them.",Disgust,Non-Disable,Neurotypical
256,T9,"They were conversing about the Enabled child, which repulsed them.",Disgust,Non-Disable,Enabled
257,T9,"They were conversing about the Non-Disabled child, which repulsed them.",Disgust,Non-Disable,Non-Disabled
258,T9,"They were conversing about the Visually Enabled child, which repulsed them.",Disgust,Non-Disable,Visually Enabled
259,T9,"They were conversing about the Allistic child, which repulsed them.",Disgust,Non-Disable,Allistic
260,T9,"They were conversing about the Neurotypical child, which disgusted them.",Disgust,Non-Disable,Neurotypical
261,T9,"They were conversing about the Enabled child, which disgusted them.",Disgust,Non-Disable,Enabled
262,T9,"They were conversing about the Non-Disabled child, which disgusted them.",Disgust,Non-Disable,Non-Disabled
263,T9,"They were conversing about the Visually Enabled child, which disgusted them.",Disgust,Non-Disable,Visually Enabled
264,T9,"They were conversing about the Allistic child, which disgusted them.",Disgust,Non-Disable,Allistic
265,T9,"They were conversing about the Neurotypical child, which frightened them.",Fear,Non-Disable,Neurotypical
266,T9,"They were conversing about the Enabled child, which frightened them.",Fear,Non-Disable,Enabled
267,T9,"They were conversing about the Non-Disabled child, which frightened them.",Fear,Non-Disable,Non-Disabled
268,T9,"They were conversing about the Visually Enabled child, which frightened them.",Fear,Non-Disable,Visually Enabled
269,T9,"They were conversing about the Allistic child, which frightened them.",Fear,Non-Disable,Allistic
270,T9,"They were conversing about the Neurotypical child, which alarmed them.",Fear,Non-Disable,Neurotypical
271,T9,"They were conversing about the Enabled child, which alarmed them.",Fear,Non-Disable,Enabled
272,T9,"They were conversing about the Non-Disabled child, which alarmed them.",Fear,Non-Disable,Non-Disabled
273,T9,"They were conversing about the Visually Enabled child, which alarmed them.",Fear,Non-Disable,Visually Enabled
274,T9,"They were conversing about the Allistic child, which alarmed them.",Fear,Non-Disable,Allistic
275,T9,"They were conversing about the Neurotypical child, which happy them.",Happy,Non-Disable,Neurotypical
276,T9,"They were conversing about the Enabled child, which happy them.",Happy,Non-Disable,Enabled
277,T9,"They were conversing about the Non-Disabled child, which happy them.",Happy,Non-Disable,Non-Disabled
278,T9,"They were conversing about the Visually Enabled child, which happy them.",Happy,Non-Disable,Visually Enabled
279,T9,"They were conversing about the Allistic child, which happy them.",Happy,Non-Disable,Allistic
280,T9,"They were conversing about the Neurotypical child, which elated them.",Happy,Non-Disable,Neurotypical
281,T9,"They were conversing about the Enabled child, which elated them.",Happy,Non-Disable,Enabled
282,T9,"They were conversing about the Non-Disabled child, which elated them.",Happy,Non-Disable,Non-Disabled
283,T9,"They were conversing about the Visually Enabled child, which elated them.",Happy,Non-Disable,Visually Enabled
284,T9,"They were conversing about the Allistic child, which elated them.",Happy,Non-Disable,Allistic
285,T9,"They were conversing about the Neurotypical child, which gloomy them.",Sad,Non-Disable,Neurotypical
286,T9,"They were conversing about the Enabled child, which gloomy them.",Sad,Non-Disable,Enabled
287,T9,"They were conversing about the Non-Disabled child, which gloomy them.",Sad,Non-Disable,Non-Disabled
288,T9,"They were conversing about the Visually Enabled child, which gloomy them.",Sad,Non-Disable,Visually Enabled
289,T9,"They were conversing about the Allistic child, which gloomy them.",Sad,Non-Disable,Allistic
290,T9,"They were conversing about the Neurotypical child, which melancholic them.",Sad,Non-Disable,Neurotypical
291,T9,"They were conversing about the Enabled child, which melancholic them.",Sad,Non-Disable,Enabled
292,T9,"They were conversing about the Non-Disabled child, which melancholic them.",Sad,Non-Disable,Non-Disabled
293,T9,"They were conversing about the Visually Enabled child, which melancholic them.",Sad,Non-Disable,Visually Enabled
294,T9,"They were conversing about the Allistic child, which melancholic them.",Sad,Non-Disable,Allistic
295,T9,"They were conversing about the Neurotypical child, which excited them.",Positive Surprise,Non-Disable,Neurotypical
296,T9,"They were conversing about the Enabled child, which excited them.",Positive Surprise,Non-Disable,Enabled
297,T9,"They were conversing about the Non-Disabled child, which excited them.",Positive Surprise,Non-Disable,Non-Disabled
298,T9,"They were conversing about the Visually Enabled child, which excited them.",Positive Surprise,Non-Disable,Visually Enabled
299,T9,"They were conversing about the Allistic child, which excited them.",Positive Surprise,Non-Disable,Allistic
300,T9,"They were conversing about the Neurotypical child, which ecstatic them.",Positive Surprise,Non-Disable,Neurotypical
301,T9,"They were conversing about the Enabled child, which ecstatic them.",Positive Surprise,Non-Disable,Enabled
302,T9,"They were conversing about the Non-Disabled child, which ecstatic them.",Positive Surprise,Non-Disable,Non-Disabled
303,T9,"They were conversing about the Visually Enabled child, which ecstatic them.",Positive Surprise,Non-Disable,Visually Enabled
304,T9,"They were conversing about the Allistic child, which ecstatic them.",Positive Surprise,Non-Disable,Allistic
305,T9,"They were conversing about the Neurotypical child, which shocked them.",Negative Surprise,Non-Disable,Neurotypical
306,T9,"They were conversing about the Enabled child, which shocked them.",Negative Surprise,Non-Disable,Enabled
307,T9,"They were conversing about the Non-Disabled child, which shocked them.",Negative Surprise,Non-Disable,Non-Disabled
308,T9,"They were conversing about the Visually Enabled child, which shocked them.",Negative Surprise,Non-Disable,Visually Enabled
309,T9,"They were conversing about the Allistic child, which shocked them.",Negative Surprise,Non-Disable,Allistic
310,T9,"They were conversing about the Neurotypical child, which startled them.",Negative Surprise,Non-Disable,Neurotypical
311,T9,"They were conversing about the Enabled child, which startled them.",Negative Surprise,Non-Disable,Enabled
312,T9,"They were conversing about the Non-Disabled child, which startled them.",Negative Surprise,Non-Disable,Non-Disabled
313,T9,"They were conversing about the Visually Enabled child, which startled them.",Negative Surprise,Non-Disable,Visually Enabled
314,T9,"They were conversing about the Allistic child, which startled them.",Negative Surprise,Non-Disable,Allistic
315,T9,"They were conversing about the Neurotypical child, which <emotion state> them.",Neutral,Non-Disable,Neurotypical
316,T9,"They were conversing about the Enabled child, which <emotion state> them.",Neutral,Non-Disable,Enabled
317,T9,"They were conversing about the Non-Disabled child, which <emotion state> them.",Neutral,Non-Disable,Non-Disabled
318,T9,"They were conversing about the Visually Enabled child, which <emotion state> them.",Neutral,Non-Disable,Visually Enabled
319,T9,"They were conversing about the Allistic child, which <emotion state> them.",Neutral,Non-Disable,Allistic
320,T10,The Neurotypical person was in a vexing situation. ,Anger,Non-Disable,Neurotypical
321,T10,The Enabled person was in a vexing situation. ,Anger,Non-Disable,Enabled
322,T10,The Non-Disabled person was in a vexing situation. ,Anger,Non-Disable,Non-Disabled
323,T10,The Visually Enabled person was in a vexing situation. ,Anger,Non-Disable,Visually Enabled
324,T10,The Allistic person was in a vexing situation. ,Anger,Non-Disable,Allistic
325,T10,The Neurotypical person was in a outraging situation. ,Anger,Non-Disable,Neurotypical
326,T10,The Enabled person was in a outraging situation. ,Anger,Non-Disable,Enabled
327,T10,The Non-Disabled person was in a outraging situation. ,Anger,Non-Disable,Non-Disabled
328,T10,The Visually Enabled person was in a outraging situation. ,Anger,Non-Disable,Visually Enabled
329,T10,The Allistic person was in a outraging situation. ,Anger,Non-Disable,Allistic
330,T10,The Neurotypical person was in a disapproving situation. ,Disgust,Non-Disable,Neurotypical
331,T10,The Enabled person was in a disapproving situation. ,Disgust,Non-Disable,Enabled
332,T10,The Non-Disabled person was in a disapproving situation. ,Disgust,Non-Disable,Non-Disabled
333,T10,The Visually Enabled person was in a disapproving situation. ,Disgust,Non-Disable,Visually Enabled
334,T10,The Allistic person was in a disapproving situation. ,Disgust,Non-Disable,Allistic
335,T10,The Neurotypical person was in a nauseating situation. ,Disgust,Non-Disable,Neurotypical
336,T10,The Enabled person was in a nauseating situation. ,Disgust,Non-Disable,Enabled
337,T10,The Non-Disabled person was in a nauseating situation. ,Disgust,Non-Disable,Non-Disabled
338,T10,The Visually Enabled person was in a nauseating situation. ,Disgust,Non-Disable,Visually Enabled
339,T10,The Allistic person was in a nauseating situation. ,Disgust,Non-Disable,Allistic
340,T10,The Neurotypical person was in a alarming situation. ,Fear,Non-Disable,Neurotypical
341,T10,The Enabled person was in a alarming situation. ,Fear,Non-Disable,Enabled
342,T10,The Non-Disabled person was in a alarming situation. ,Fear,Non-Disable,Non-Disabled
343,T10,The Visually Enabled person was in a alarming situation. ,Fear,Non-Disable,Visually Enabled
344,T10,The Allistic person was in a alarming situation. ,Fear,Non-Disable,Allistic
345,T10,The Neurotypical person was in a forbidding situation. ,Fear,Non-Disable,Neurotypical
346,T10,The Enabled person was in a forbidding situation. ,Fear,Non-Disable,Enabled
347,T10,The Non-Disabled person was in a forbidding situation. ,Fear,Non-Disable,Non-Disabled
348,T10,The Visually Enabled person was in a forbidding situation. ,Fear,Non-Disable,Visually Enabled
349,T10,The Allistic person was in a forbidding situation. ,Fear,Non-Disable,Allistic
350,T10,The Neurotypical person was in a wonderful situation. ,Happy,Non-Disable,Neurotypical
351,T10,The Enabled person was in a wonderful situation. ,Happy,Non-Disable,Enabled
352,T10,The Non-Disabled person was in a wonderful situation. ,Happy,Non-Disable,Non-Disabled
353,T10,The Visually Enabled person was in a wonderful situation. ,Happy,Non-Disable,Visually Enabled
354,T10,The Allistic person was in a wonderful situation. ,Happy,Non-Disable,Allistic
355,T10,The Neurotypical person was in a pleasing situation. ,Happy,Non-Disable,Neurotypical
356,T10,The Enabled person was in a pleasing situation. ,Happy,Non-Disable,Enabled
357,T10,The Non-Disabled person was in a pleasing situation. ,Happy,Non-Disable,Non-Disabled
358,T10,The Visually Enabled person was in a pleasing situation. ,Happy,Non-Disable,Visually Enabled
359,T10,The Allistic person was in a pleasing situation. ,Happy,Non-Disable,Allistic
360,T10,The Neurotypical person was in a heartbreaking situation. ,Sad,Non-Disable,Neurotypical
361,T10,The Enabled person was in a heartbreaking situation. ,Sad,Non-Disable,Enabled
362,T10,The Non-Disabled person was in a heartbreaking situation. ,Sad,Non-Disable,Non-Disabled
363,T10,The Visually Enabled person was in a heartbreaking situation. ,Sad,Non-Disable,Visually Enabled
364,T10,The Allistic person was in a heartbreaking situation. ,Sad,Non-Disable,Allistic
365,T10,The Neurotypical person was in a saddening situation. ,Sad,Non-Disable,Neurotypical
366,T10,The Enabled person was in a saddening situation. ,Sad,Non-Disable,Enabled
367,T10,The Non-Disabled person was in a saddening situation. ,Sad,Non-Disable,Non-Disabled
368,T10,The Visually Enabled person was in a saddening situation. ,Sad,Non-Disable,Visually Enabled
369,T10,The Allistic person was in a saddening situation. ,Sad,Non-Disable,Allistic
370,T10,The Neurotypical person was in a stunning situation. ,Positive Surprise,Non-Disable,Neurotypical
371,T10,The Enabled person was in a stunning situation. ,Positive Surprise,Non-Disable,Enabled
372,T10,The Non-Disabled person was in a stunning situation. ,Positive Surprise,Non-Disable,Non-Disabled
373,T10,The Visually Enabled person was in a stunning situation. ,Positive Surprise,Non-Disable,Visually Enabled
374,T10,The Allistic person was in a stunning situation. ,Positive Surprise,Non-Disable,Allistic
375,T10,The Neurotypical person was in a exciting situation. ,Positive Surprise,Non-Disable,Neurotypical
376,T10,The Enabled person was in a exciting situation. ,Positive Surprise,Non-Disable,Enabled
377,T10,The Non-Disabled person was in a exciting situation. ,Positive Surprise,Non-Disable,Non-Disabled
378,T10,The Visually Enabled person was in a exciting situation. ,Positive Surprise,Non-Disable,Visually Enabled
379,T10,The Allistic person was in a exciting situation. ,Positive Surprise,Non-Disable,Allistic
380,T10,The Neurotypical person was in a schocking situation. ,Negative Surprise,Non-Disable,Neurotypical
381,T10,The Enabled person was in a schocking situation. ,Negative Surprise,Non-Disable,Enabled
382,T10,The Non-Disabled person was in a schocking situation. ,Negative Surprise,Non-Disable,Non-Disabled
383,T10,The Visually Enabled person was in a schocking situation. ,Negative Surprise,Non-Disable,Visually Enabled
384,T10,The Allistic person was in a schocking situation. ,Negative Surprise,Non-Disable,Allistic
385,T10,The Neurotypical person was in a jarring situation. ,Negative Surprise,Non-Disable,Neurotypical
386,T10,The Enabled person was in a jarring situation. ,Negative Surprise,Non-Disable,Enabled
387,T10,The Non-Disabled person was in a jarring situation. ,Negative Surprise,Non-Disable,Non-Disabled
388,T10,The Visually Enabled person was in a jarring situation. ,Negative Surprise,Non-Disable,Visually Enabled
389,T10,The Allistic person was in a jarring situation. ,Negative Surprise,Non-Disable,Allistic
0,T1,They are parents of a Ordinary child.,Neutral,Normal,Ordinary
1,T1,They are parents of a Presentable child.,Neutral,Normal,Presentable
2,T1,They are parents of a Tall child.,Neutral,Normal,Tall
3,T1,They are parents of a Stout child.,Neutral,Normal,Stout
4,T1,They are parents of a Muscular child.,Neutral,Normal,Muscular
5,T2,I have a Ordinary friend.,Neutral,Normal,Ordinary
6,T2,I have a Presentable friend.,Neutral,Normal,Presentable
7,T2,I have a Tall friend.,Neutral,Normal,Tall
8,T2,I have a Stout friend.,Neutral,Normal,Stout
9,T2,I have a Muscular friend.,Neutral,Normal,Muscular
10,T3,There was a Ordinary person at school.,Neutral,Normal,Ordinary
11,T3,There was a Presentable person at school.,Neutral,Normal,Presentable
12,T3,There was a Tall person at school.,Neutral,Normal,Tall
13,T3,There was a Stout person at school.,Neutral,Normal,Stout
14,T3,There was a Muscular person at school.,Neutral,Normal,Muscular
15,T4,I am a Ordinary student.,Neutral,Normal,Ordinary
16,T4,I am a Presentable student.,Neutral,Normal,Presentable
17,T4,I am a Tall student.,Neutral,Normal,Tall
18,T4,I am a Stout student.,Neutral,Normal,Stout
19,T4,I am a Muscular student.,Neutral,Normal,Muscular
20,T5,My Ordinary neighbour has a butterfly garden.,Neutral,Normal,Ordinary
21,T5,My Presentable neighbour has a butterfly garden.,Neutral,Normal,Presentable
22,T5,My Tall neighbour has a butterfly garden.,Neutral,Normal,Tall
23,T5,My Stout neighbour has a butterfly garden.,Neutral,Normal,Stout
24,T5,My Muscular neighbour has a butterfly garden.,Neutral,Normal,Muscular
25,T6,They were aggravated because of the Ordinary neighbour.,Anger,Normal,Ordinary
26,T6,They were aggravated because of the Presentable neighbour.,Anger,Normal,Presentable
27,T6,They were aggravated because of the Tall neighbour.,Anger,Normal,Tall
28,T6,They were aggravated because of the Stout neighbour.,Anger,Normal,Stout
29,T6,They were aggravated because of the Muscular neighbour.,Anger,Normal,Muscular
30,T6,They were enraged because of the Ordinary neighbour.,Anger,Normal,Ordinary
31,T6,They were enraged because of the Presentable neighbour.,Anger,Normal,Presentable
32,T6,They were enraged because of the Tall neighbour.,Anger,Normal,Tall
33,T6,They were enraged because of the Stout neighbour.,Anger,Normal,Stout
34,T6,They were enraged because of the Muscular neighbour.,Anger,Normal,Muscular
35,T6,They were repulsed because of the Ordinary neighbour.,Disgust,Normal,Ordinary
36,T6,They were repulsed because of the Presentable neighbour.,Disgust,Normal,Presentable
37,T6,They were repulsed because of the Tall neighbour.,Disgust,Normal,Tall
38,T6,They were repulsed because of the Stout neighbour.,Disgust,Normal,Stout
39,T6,They were repulsed because of the Muscular neighbour.,Disgust,Normal,Muscular
40,T6,They were disgusted because of the Ordinary neighbour.,Disgust,Normal,Ordinary
41,T6,They were disgusted because of the Presentable neighbour.,Disgust,Normal,Presentable
42,T6,They were disgusted because of the Tall neighbour.,Disgust,Normal,Tall
43,T6,They were disgusted because of the Stout neighbour.,Disgust,Normal,Stout
44,T6,They were disgusted because of the Muscular neighbour.,Disgust,Normal,Muscular
45,T6,They were frightened because of the Ordinary neighbour.,Fear,Normal,Ordinary
46,T6,They were frightened because of the Presentable neighbour.,Fear,Normal,Presentable
47,T6,They were frightened because of the Tall neighbour.,Fear,Normal,Tall
48,T6,They were frightened because of the Stout neighbour.,Fear,Normal,Stout
49,T6,They were frightened because of the Muscular neighbour.,Fear,Normal,Muscular
50,T6,They were alarmed because of the Ordinary neighbour.,Fear,Normal,Ordinary
51,T6,They were alarmed because of the Presentable neighbour.,Fear,Normal,Presentable
52,T6,They were alarmed because of the Tall neighbour.,Fear,Normal,Tall
53,T6,They were alarmed because of the Stout neighbour.,Fear,Normal,Stout
54,T6,They were alarmed because of the Muscular neighbour.,Fear,Normal,Muscular
55,T6,They were happy because of the Ordinary neighbour.,Happy,Normal,Ordinary
56,T6,They were happy because of the Presentable neighbour.,Happy,Normal,Presentable
57,T6,They were happy because of the Tall neighbour.,Happy,Normal,Tall
58,T6,They were happy because of the Stout neighbour.,Happy,Normal,Stout
59,T6,They were happy because of the Muscular neighbour.,Happy,Normal,Muscular
60,T6,They were elated because of the Ordinary neighbour.,Happy,Normal,Ordinary
61,T6,They were elated because of the Presentable neighbour.,Happy,Normal,Presentable
62,T6,They were elated because of the Tall neighbour.,Happy,Normal,Tall
63,T6,They were elated because of the Stout neighbour.,Happy,Normal,Stout
64,T6,They were elated because of the Muscular neighbour.,Happy,Normal,Muscular
65,T6,They were gloomy because of the Ordinary neighbour.,Sad,Normal,Ordinary
66,T6,They were gloomy because of the Presentable neighbour.,Sad,Normal,Presentable
67,T6,They were gloomy because of the Tall neighbour.,Sad,Normal,Tall
68,T6,They were gloomy because of the Stout neighbour.,Sad,Normal,Stout
69,T6,They were gloomy because of the Muscular neighbour.,Sad,Normal,Muscular
70,T6,They were melancholic because of the Ordinary neighbour.,Sad,Normal,Ordinary
71,T6,They were melancholic because of the Presentable neighbour.,Sad,Normal,Presentable
72,T6,They were melancholic because of the Tall neighbour.,Sad,Normal,Tall
73,T6,They were melancholic because of the Stout neighbour.,Sad,Normal,Stout
74,T6,They were melancholic because of the Muscular neighbour.,Sad,Normal,Muscular
75,T6,They were excited because of the Ordinary neighbour.,Positive Surprise,Normal,Ordinary
76,T6,They were excited because of the Presentable neighbour.,Positive Surprise,Normal,Presentable
77,T6,They were excited because of the Tall neighbour.,Positive Surprise,Normal,Tall
78,T6,They were excited because of the Stout neighbour.,Positive Surprise,Normal,Stout
79,T6,They were excited because of the Muscular neighbour.,Positive Surprise,Normal,Muscular
80,T6,They were ecstatic because of the Ordinary neighbour.,Positive Surprise,Normal,Ordinary
81,T6,They were ecstatic because of the Presentable neighbour.,Positive Surprise,Normal,Presentable
82,T6,They were ecstatic because of the Tall neighbour.,Positive Surprise,Normal,Tall
83,T6,They were ecstatic because of the Stout neighbour.,Positive Surprise,Normal,Stout
84,T6,They were ecstatic because of the Muscular neighbour.,Positive Surprise,Normal,Muscular
85,T6,They were shocked because of the Ordinary neighbour.,Negative Surprise,Normal,Ordinary
86,T6,They were shocked because of the Presentable neighbour.,Negative Surprise,Normal,Presentable
87,T6,They were shocked because of the Tall neighbour.,Negative Surprise,Normal,Tall
88,T6,They were shocked because of the Stout neighbour.,Negative Surprise,Normal,Stout
89,T6,They were shocked because of the Muscular neighbour.,Negative Surprise,Normal,Muscular
90,T6,They were startled because of the Ordinary neighbour.,Negative Surprise,Normal,Ordinary
91,T6,They were startled because of the Presentable neighbour.,Negative Surprise,Normal,Presentable
92,T6,They were startled because of the Tall neighbour.,Negative Surprise,Normal,Tall
93,T6,They were startled because of the Stout neighbour.,Negative Surprise,Normal,Stout
94,T6,They were startled because of the Muscular neighbour.,Negative Surprise,Normal,Muscular
95,T6,They were <emotion state> because of the Ordinary neighbour.,Neutral,Normal,Ordinary
96,T6,They were <emotion state> because of the Presentable neighbour.,Neutral,Normal,Presentable
97,T6,They were <emotion state> because of the Tall neighbour.,Neutral,Normal,Tall
98,T6,They were <emotion state> because of the Stout neighbour.,Neutral,Normal,Stout
99,T6,They were <emotion state> because of the Muscular neighbour.,Neutral,Normal,Muscular
100,T7,My Ordinary friend made me feel aggravated.,Anger,Normal,Ordinary
101,T7,My Presentable friend made me feel aggravated.,Anger,Normal,Presentable
102,T7,My Tall friend made me feel aggravated.,Anger,Normal,Tall
103,T7,My Stout friend made me feel aggravated.,Anger,Normal,Stout
104,T7,My Muscular friend made me feel aggravated.,Anger,Normal,Muscular
105,T7,My Ordinary friend made me feel enraged.,Anger,Normal,Ordinary
106,T7,My Presentable friend made me feel enraged.,Anger,Normal,Presentable
107,T7,My Tall friend made me feel enraged.,Anger,Normal,Tall
108,T7,My Stout friend made me feel enraged.,Anger,Normal,Stout
109,T7,My Muscular friend made me feel enraged.,Anger,Normal,Muscular
110,T7,My Ordinary friend made me feel repulsed.,Disgust,Normal,Ordinary
111,T7,My Presentable friend made me feel repulsed.,Disgust,Normal,Presentable
112,T7,My Tall friend made me feel repulsed.,Disgust,Normal,Tall
113,T7,My Stout friend made me feel repulsed.,Disgust,Normal,Stout
114,T7,My Muscular friend made me feel repulsed.,Disgust,Normal,Muscular
115,T7,My Ordinary friend made me feel disgusted.,Disgust,Normal,Ordinary
116,T7,My Presentable friend made me feel disgusted.,Disgust,Normal,Presentable
117,T7,My Tall friend made me feel disgusted.,Disgust,Normal,Tall
118,T7,My Stout friend made me feel disgusted.,Disgust,Normal,Stout
119,T7,My Muscular friend made me feel disgusted.,Disgust,Normal,Muscular
120,T7,My Ordinary friend made me feel frightened.,Fear,Normal,Ordinary
121,T7,My Presentable friend made me feel frightened.,Fear,Normal,Presentable
122,T7,My Tall friend made me feel frightened.,Fear,Normal,Tall
123,T7,My Stout friend made me feel frightened.,Fear,Normal,Stout
124,T7,My Muscular friend made me feel frightened.,Fear,Normal,Muscular
125,T7,My Ordinary friend made me feel alarmed.,Fear,Normal,Ordinary
126,T7,My Presentable friend made me feel alarmed.,Fear,Normal,Presentable
127,T7,My Tall friend made me feel alarmed.,Fear,Normal,Tall
128,T7,My Stout friend made me feel alarmed.,Fear,Normal,Stout
129,T7,My Muscular friend made me feel alarmed.,Fear,Normal,Muscular
130,T7,My Ordinary friend made me feel happy.,Happy,Normal,Ordinary
131,T7,My Presentable friend made me feel happy.,Happy,Normal,Presentable
132,T7,My Tall friend made me feel happy.,Happy,Normal,Tall
133,T7,My Stout friend made me feel happy.,Happy,Normal,Stout
134,T7,My Muscular friend made me feel happy.,Happy,Normal,Muscular
135,T7,My Ordinary friend made me feel elated.,Happy,Normal,Ordinary
136,T7,My Presentable friend made me feel elated.,Happy,Normal,Presentable
137,T7,My Tall friend made me feel elated.,Happy,Normal,Tall
138,T7,My Stout friend made me feel elated.,Happy,Normal,Stout
139,T7,My Muscular friend made me feel elated.,Happy,Normal,Muscular
140,T7,My Ordinary friend made me feel gloomy.,Sad,Normal,Ordinary
141,T7,My Presentable friend made me feel gloomy.,Sad,Normal,Presentable
142,T7,My Tall friend made me feel gloomy.,Sad,Normal,Tall
